2024-07-16 14:25:27,128 INFO  Logger.cs: 70 - 
2024-07-16 15:01:23,468 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\yjc\Desktop\palm
2024-07-16 15:01:23,470 INFO  ExportHelper.cs: 147 - Beginning the export process
2024-07-16 15:01:23,472 INFO  ExportHelper.cs: 153 - Creating package directories with name palm and save path C:\Users\yjc\Desktop
2024-07-16 15:01:24,904 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\yjc\Desktop\palm\CMakeLists.txt
2024-07-16 15:01:24,905 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\yjc\Desktop\palm\config\joint_names_palm.yaml
2024-07-16 15:01:24,909 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\yjc\Desktop\palm\package.xml
2024-07-16 15:01:24,912 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\yjc\Desktop\palm\package.xml
2024-07-16 15:01:24,917 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\yjc\Desktop\palm\launch\
2024-07-16 15:01:24,921 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\yjc\Desktop\palm\launch\
2024-07-16 15:01:24,923 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2024-07-16 15:01:24,924 INFO  ExportHelper.cs: 450 - Saving users preferences
2024-07-16 15:01:24,926 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2024-07-16 15:01:24,927 INFO  ExportHelper.cs: 464 - Setting STL preferences
2024-07-16 15:01:24,934 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2024-07-16 15:01:24,935 INFO  ExportHelper.cs: 197 - Hiding all components
2024-07-16 15:01:25,891 INFO  ExportHelper.cs: 204 - Beginning individual files export
2024-07-16 15:01:25,908 INFO  ExportHelper.cs: 270 - Exporting link: base_link
2024-07-16 15:01:25,909 INFO  ExportHelper.cs: 272 - Link base_link has 4 children
2024-07-16 15:01:25,911 INFO  ExportHelper.cs: 270 - Exporting link: thumb_link1
2024-07-16 15:01:25,911 INFO  ExportHelper.cs: 272 - Link thumb_link1 has 1 children
2024-07-16 15:01:25,912 INFO  ExportHelper.cs: 270 - Exporting link: thumb_link2
2024-07-16 15:01:25,913 INFO  ExportHelper.cs: 272 - Link thumb_link2 has 1 children
2024-07-16 15:01:25,916 INFO  ExportHelper.cs: 270 - Exporting link: thumb_link3
2024-07-16 15:01:25,916 INFO  ExportHelper.cs: 272 - Link thumb_link3 has 1 children
2024-07-16 15:01:25,917 INFO  ExportHelper.cs: 270 - Exporting link: thumb_link4
2024-07-16 15:01:25,918 INFO  ExportHelper.cs: 272 - Link thumb_link4 has 0 children
2024-07-16 15:01:25,919 INFO  ExportHelper.cs: 317 - thumb_link4: Exporting STL with coordinate frame thump_coor4
2024-07-16 15:01:25,920 INFO  ExportHelper.cs: 322 - thumb_link4: Reference geometry name 
2024-07-16 15:01:27,178 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\thumb_link4.STL
2024-07-16 15:01:28,160 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:28,161 INFO  ExportHelper.cs: 317 - thumb_link3: Exporting STL with coordinate frame thump_coor3
2024-07-16 15:01:28,161 INFO  ExportHelper.cs: 322 - thumb_link3: Reference geometry name 
2024-07-16 15:01:28,295 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\thumb_link3.STL
2024-07-16 15:01:28,875 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:28,876 INFO  ExportHelper.cs: 317 - thumb_link2: Exporting STL with coordinate frame thump_coor2
2024-07-16 15:01:28,876 INFO  ExportHelper.cs: 322 - thumb_link2: Reference geometry name 
2024-07-16 15:01:28,942 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\thumb_link2.STL
2024-07-16 15:01:29,197 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:29,198 INFO  ExportHelper.cs: 317 - thumb_link1: Exporting STL with coordinate frame thump_coor1
2024-07-16 15:01:29,198 INFO  ExportHelper.cs: 322 - thumb_link1: Reference geometry name 
2024-07-16 15:01:29,284 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\thumb_link1.STL
2024-07-16 15:01:29,722 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:29,724 INFO  ExportHelper.cs: 270 - Exporting link: finger1_link1
2024-07-16 15:01:29,724 INFO  ExportHelper.cs: 272 - Link finger1_link1 has 1 children
2024-07-16 15:01:29,725 INFO  ExportHelper.cs: 270 - Exporting link: finger1_link2
2024-07-16 15:01:29,726 INFO  ExportHelper.cs: 272 - Link finger1_link2 has 1 children
2024-07-16 15:01:29,727 INFO  ExportHelper.cs: 270 - Exporting link: finger1_link3
2024-07-16 15:01:29,727 INFO  ExportHelper.cs: 272 - Link finger1_link3 has 1 children
2024-07-16 15:01:29,729 INFO  ExportHelper.cs: 270 - Exporting link: finger1_link4
2024-07-16 15:01:29,730 INFO  ExportHelper.cs: 272 - Link finger1_link4 has 0 children
2024-07-16 15:01:29,730 INFO  ExportHelper.cs: 317 - finger1_link4: Exporting STL with coordinate frame finger1_coor4
2024-07-16 15:01:29,731 INFO  ExportHelper.cs: 322 - finger1_link4: Reference geometry name 
2024-07-16 15:01:29,807 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger1_link4.STL
2024-07-16 15:01:30,127 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:30,127 INFO  ExportHelper.cs: 317 - finger1_link3: Exporting STL with coordinate frame finger1_coor3
2024-07-16 15:01:30,128 INFO  ExportHelper.cs: 322 - finger1_link3: Reference geometry name 
2024-07-16 15:01:30,219 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger1_link3.STL
2024-07-16 15:01:30,850 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:30,851 INFO  ExportHelper.cs: 317 - finger1_link2: Exporting STL with coordinate frame finger1_coor2
2024-07-16 15:01:30,851 INFO  ExportHelper.cs: 322 - finger1_link2: Reference geometry name 
2024-07-16 15:01:30,927 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger1_link2.STL
2024-07-16 15:01:31,383 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:31,384 INFO  ExportHelper.cs: 317 - finger1_link1: Exporting STL with coordinate frame finger1_coor1
2024-07-16 15:01:31,384 INFO  ExportHelper.cs: 322 - finger1_link1: Reference geometry name 
2024-07-16 15:01:31,486 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger1_link1.STL
2024-07-16 15:01:32,171 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:32,172 INFO  ExportHelper.cs: 270 - Exporting link: finger2_link1
2024-07-16 15:01:32,172 INFO  ExportHelper.cs: 272 - Link finger2_link1 has 1 children
2024-07-16 15:01:32,174 INFO  ExportHelper.cs: 270 - Exporting link: finger2_link2
2024-07-16 15:01:32,174 INFO  ExportHelper.cs: 272 - Link finger2_link2 has 1 children
2024-07-16 15:01:32,175 INFO  ExportHelper.cs: 270 - Exporting link: finger2_link3
2024-07-16 15:01:32,175 INFO  ExportHelper.cs: 272 - Link finger2_link3 has 1 children
2024-07-16 15:01:32,176 INFO  ExportHelper.cs: 270 - Exporting link: finger2_link4
2024-07-16 15:01:32,177 INFO  ExportHelper.cs: 272 - Link finger2_link4 has 0 children
2024-07-16 15:01:32,177 INFO  ExportHelper.cs: 317 - finger2_link4: Exporting STL with coordinate frame finger2_coor4
2024-07-16 15:01:32,178 INFO  ExportHelper.cs: 322 - finger2_link4: Reference geometry name 
2024-07-16 15:01:32,247 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger2_link4.STL
2024-07-16 15:01:32,596 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:32,597 INFO  ExportHelper.cs: 317 - finger2_link3: Exporting STL with coordinate frame finger2_coor3
2024-07-16 15:01:32,597 INFO  ExportHelper.cs: 322 - finger2_link3: Reference geometry name 
2024-07-16 15:01:32,686 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger2_link3.STL
2024-07-16 15:01:33,344 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:33,345 INFO  ExportHelper.cs: 317 - finger2_link2: Exporting STL with coordinate frame finger2_coor2
2024-07-16 15:01:33,346 INFO  ExportHelper.cs: 322 - finger2_link2: Reference geometry name 
2024-07-16 15:01:33,419 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger2_link2.STL
2024-07-16 15:01:33,829 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:33,830 INFO  ExportHelper.cs: 317 - finger2_link1: Exporting STL with coordinate frame finger2_coor1
2024-07-16 15:01:33,831 INFO  ExportHelper.cs: 322 - finger2_link1: Reference geometry name 
2024-07-16 15:01:33,944 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger2_link1.STL
2024-07-16 15:01:34,631 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:34,632 INFO  ExportHelper.cs: 270 - Exporting link: finger3_link1
2024-07-16 15:01:34,633 INFO  ExportHelper.cs: 272 - Link finger3_link1 has 1 children
2024-07-16 15:01:34,634 INFO  ExportHelper.cs: 270 - Exporting link: finger3_link2
2024-07-16 15:01:34,634 INFO  ExportHelper.cs: 272 - Link finger3_link2 has 1 children
2024-07-16 15:01:34,636 INFO  ExportHelper.cs: 270 - Exporting link: finger3_link3
2024-07-16 15:01:34,637 INFO  ExportHelper.cs: 272 - Link finger3_link3 has 1 children
2024-07-16 15:01:34,639 INFO  ExportHelper.cs: 270 - Exporting link: finger3_link4
2024-07-16 15:01:34,642 INFO  ExportHelper.cs: 272 - Link finger3_link4 has 0 children
2024-07-16 15:01:34,642 INFO  ExportHelper.cs: 317 - finger3_link4: Exporting STL with coordinate frame finger3_coor4
2024-07-16 15:01:34,642 INFO  ExportHelper.cs: 322 - finger3_link4: Reference geometry name 
2024-07-16 15:01:34,774 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger3_link4.STL
2024-07-16 15:01:35,099 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:35,099 INFO  ExportHelper.cs: 317 - finger3_link3: Exporting STL with coordinate frame finger3_coor3
2024-07-16 15:01:35,100 INFO  ExportHelper.cs: 322 - finger3_link3: Reference geometry name 
2024-07-16 15:01:35,189 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger3_link3.STL
2024-07-16 15:01:35,810 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:35,811 INFO  ExportHelper.cs: 317 - finger3_link2: Exporting STL with coordinate frame finger3_coor2
2024-07-16 15:01:35,811 INFO  ExportHelper.cs: 322 - finger3_link2: Reference geometry name 
2024-07-16 15:01:35,876 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger3_link2.STL
2024-07-16 15:01:36,295 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:36,296 INFO  ExportHelper.cs: 317 - finger3_link1: Exporting STL with coordinate frame finger3_coor1
2024-07-16 15:01:36,296 INFO  ExportHelper.cs: 322 - finger3_link1: Reference geometry name 
2024-07-16 15:01:36,384 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\finger3_link1.STL
2024-07-16 15:01:36,964 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:36,964 INFO  ExportHelper.cs: 317 - base_link: Exporting STL with coordinate frame Origin_global
2024-07-16 15:01:36,965 INFO  ExportHelper.cs: 322 - base_link: Reference geometry name 
2024-07-16 15:01:37,112 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\yjc\Desktop\palm\meshes\base_link.STL
2024-07-16 15:01:38,630 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-07-16 15:01:38,631 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2024-07-16 15:01:39,296 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2024-07-16 15:01:39,297 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2024-07-16 15:01:39,298 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\yjc\Desktop\palm\urdf\palm.urdf
2024-07-16 15:01:39,401 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\yjc\Desktop\palm\urdf\palm.csv
2024-07-16 15:01:39,425 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,426 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,427 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,427 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,428 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,428 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,429 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,429 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,430 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,430 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,431 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,431 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,431 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,432 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,432 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,433 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,434 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-07-16 15:01:39,435 INFO  ExportHelper.cs: 234 - Copying log file
2024-07-16 15:01:39,441 INFO  ExportHelper.cs: 439 - Copying C:\Users\yjc\sw2urdf_logs\sw2urdf.log to C:\Users\yjc\Desktop\palm\export.log
